ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2012,65.37
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,68.11
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2012,64.16
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2012,71.64
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,68.44
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2012,73.12
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2013,68.04
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,67.94
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2013,68.08
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2013,65.05
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,67.82
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2013,63.81
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2013,71.3
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,68.07
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2013,72.81
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2014,67.54
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,67.41
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2014,67.61
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2014,64.5
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,67.29
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2014,63.27
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2014,70.85
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,67.53
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2014,72.37
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2015,67.27
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,67.1
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2015,67.35
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2015,64.19
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,66.99
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2015,62.98
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2015,70.61
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,67.22
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2015,72.13
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2016,66.99
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,66.78
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2016,67.07
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2016,63.85
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,66.67
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2016,62.67
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2016,70.36
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,66.91
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2016,71.88
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2017,66.39
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2017,66.19
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2017,66.47
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2017,63.17
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2017,66.05
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2017,61.98
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2017,69.84
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2017,66.34
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2017,71.35
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2018,65.71
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,65.52
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2018,65.79
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2018,62.4
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,65.36
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2018,61.2
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2018,69.25
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,65.68
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2018,70.75
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2019,65
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,64.86
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2019,65.06
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2019,61.65
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,64.71
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2019,60.4
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2019,68.6
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,65.01
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2019,70.1
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2020,64.18
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2020,64.08
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2020,64.22
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2020,60.77
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2020,63.94
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2020,59.48
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2020,67.83
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2020,64.23
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2020,69.35
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2021,63.31
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2021,63.26
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2021,63.32
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2021,59.85
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2021,63.13
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2021,58.51
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2021,67.03
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2021,63.4
Malawi,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MWI - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2021,68.55
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2010,0.05
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2010,0.06
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2010,0.05
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2010,0.05
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2010,0.07
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2010,0.05
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2010,0.05
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,0.05
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2010,0.05
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,0.04
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2011,0.03
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2012,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,0.02
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2012,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2012,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,0.02
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2012,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2012,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2012,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2013,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,0.01
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2014,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2015,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2016,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2016,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2016,0
Malaysia,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),MYS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,0
